Query Name,Original Execution Time,Optimized Execution Time,Error
31a_1.sql,419.0206940174103,35.37700819969177,
31a_2.sql,399.40036392211914,37.508708238601685,
31a_3.sql,387.1483702659607,35.09207081794739,
31a_4.sql,407.3614721298218,33.77117896080017,
31a_5.sql,310.3163011074066,25.47434401512146,
